88.2258 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
88.2201 	EXP 	instructionImage_Training: autoDraw = False
88.2201 	EXP 	actionCue_Training: autoDraw = True
89.2371 	EXP 	Sound audioGoCue_Training stopped
91.5367 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'instructionType': 'gesture', 'instructionSymbol': 'images/hand.png', 'action': 'go', 'stimText': '"falling"', 'stimVideo': 'videos/rising_clip.mp4', 'stimAudio': 'audios/falling.wav', 'movement': 'arm', 'congruency': 'incongruent', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
91.5533 	INFO 	Keyboard events cleared
91.5532 	EXP 	actionCue_Training: autoDraw = False
91.5532 	EXP 	iti_Training: autoDraw = False
91.5532 	EXP 	textStart_Training: autoDraw = False
91.5532 	EXP 	movieGesture_Training: autoDraw = False
91.5532 	EXP 	instructionImage_Training: autoDraw = False
91.5532 	EXP 	actionCue_Training: autoDraw = False
91.5532 	EXP 	textBlockTraining: autoDraw = True
105.9201 	EXP 	Device response: <KeyPress from None: t=105.90712279999934, value=space, duration=None>
106.4073 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
109.0122 	EXP 	audioStim_Training: sampleRate = 44100
109.0162 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
109.0209 	EXP 	audioGoCue_Training: sampleRate = 44100
109.0251 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
109.0282 	DATA 	Keypress: space
109.0303 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4 started at 0.00 seconds
109.0304 	EXP 	Device response: <KeyPress from None: t=105.90712279999934, value=space, duration=0.09697670000059588>
109.0386 	EXP 	textBlockTraining: autoDraw = False
109.0386 	EXP 	instructionImage_Training: image = 'images/hand.png'
109.0386 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
109.0386 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
109.0386 	EXP 	iti_Training: autoDraw = True
109.0386 	EXP 	iti_Training: autoDraw = False
109.0386 	EXP 	textStart_Training: autoDraw = True
109.0386 	EXP 	textStart_Training: autoDraw = False
109.0386 	EXP 	movieGesture_Training: autoDraw = True
109.4036 	EXP 	Sound audioStim_Training reached end of file
109.4202 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
110.4643 	EXP 	Sound audioStim_Training reached end of file
110.4700 	EXP 	Sound audioStim_Training reached end of file
112.1562 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
114.6277 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
114.6293 	EXP 	movieGesture_Training: autoDraw = False
114.6295 	EXP 	Sound audioGoCue_Training reached end of file
114.6460 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
114.6366 	EXP 	instructionImage_Training: autoDraw = True
114.6366 	EXP 	instructionImage_Training: autoDraw = False
114.6366 	EXP 	actionCue_Training: autoDraw = True
115.6475 	EXP 	Sound audioGoCue_Training stopped
117.9039 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'instructionType': 'speech', 'instructionSymbol': 'images/speak.png', 'action': 'go', 'stimText': '"you"', 'stimVideo': 'videos/you_clip.mp4', 'stimAudio': 'audios/you.wav', 'movement': 'hand_wrist', 'congruency': 'congruent', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
117.9205 	INFO 	Keyboard events cleared
117.9204 	EXP 	actionCue_Training: autoDraw = False
117.9204 	EXP 	iti_Training: autoDraw = False
117.9204 	EXP 	textStart_Training: autoDraw = False
117.9204 	EXP 	movieGesture_Training: autoDraw = False
117.9204 	EXP 	instructionImage_Training: autoDraw = False
117.9204 	EXP 	actionCue_Training: autoDraw = False
117.9204 	EXP 	textBlockTraining: autoDraw = True
120.9538 	EXP 	Device response: <KeyPress from None: t=120.95179610000014, value=space, duration=None>
121.3589 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\you_clip.mp4
124.0262 	EXP 	audioStim_Training: sampleRate = 44100
124.0298 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
124.0329 	EXP 	audioGoCue_Training: sampleRate = 44100
124.0372 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
124.0396 	DATA 	Keypress: space
124.0424 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\you_clip.mp4 started at 0.00 seconds
124.0425 	EXP 	Device response: <KeyPress from None: t=120.95179610000014, value=space, duration=0.09847930000069027>
124.0533 	EXP 	textBlockTraining: autoDraw = False
124.0533 	EXP 	instructionImage_Training: image = 'images/speak.png'
124.0533 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
124.0533 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
124.0533 	EXP 	iti_Training: autoDraw = True
124.0533 	EXP 	iti_Training: autoDraw = False
124.0533 	EXP 	textStart_Training: autoDraw = True
124.0533 	EXP 	textStart_Training: autoDraw = False
124.0533 	EXP 	movieGesture_Training: autoDraw = True
124.4367 	EXP 	Sound audioStim_Training reached end of file
124.4532 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
125.4996 	EXP 	Sound audioStim_Training reached end of file
125.5038 	EXP 	Sound audioStim_Training reached end of file
127.3658 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\you_clip.mp4
129.5594 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\you_clip.mp4
129.5608 	EXP 	movieGesture_Training: autoDraw = False
129.5608 	EXP 	instructionImage_Training: autoDraw = True
129.5611 	EXP 	Sound audioGoCue_Training reached end of file
129.5775 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
129.5700 	EXP 	instructionImage_Training: autoDraw = False
129.5700 	EXP 	actionCue_Training: autoDraw = True
130.5845 	EXP 	Sound audioGoCue_Training stopped
132.9374 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'instructionType': 'speech', 'instructionSymbol': 'images/speak.png', 'action': 'go', 'stimText': '"rising"', 'stimVideo': 'videos/rising_clip.mp4', 'stimAudio': 'audios/rising.wav', 'movement': 'arm', 'congruency': 'congruent', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
132.9540 	INFO 	Keyboard events cleared
132.9540 	EXP 	actionCue_Training: autoDraw = False
132.9540 	EXP 	iti_Training: autoDraw = False
132.9540 	EXP 	textStart_Training: autoDraw = False
132.9540 	EXP 	movieGesture_Training: autoDraw = False
132.9540 	EXP 	instructionImage_Training: autoDraw = False
132.9540 	EXP 	actionCue_Training: autoDraw = False
132.9540 	EXP 	textBlockTraining: autoDraw = True
136.3706 	EXP 	Device response: <KeyPress from None: t=136.36583559999963, value=return, duration=None>
136.3712 	DATA 	Keypress: return
136.5040 	EXP 	Device response: <KeyPress from None: t=136.36583559999963, value=return, duration=0.1267282000007981>
138.3541 	EXP 	Device response: <KeyPress from None: t=138.3527240000003, value=space, duration=None>
138.8876 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
141.4627 	EXP 	audioStim_Training: sampleRate = 44100
141.4667 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
141.4698 	EXP 	audioGoCue_Training: sampleRate = 44100
141.4739 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
141.4767 	DATA 	Keypress: space
141.4794 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4 started at 0.00 seconds
141.4795 	EXP 	Device response: <KeyPress from None: t=138.3527240000003, value=space, duration=0.09823669999968843>
141.4901 	EXP 	textBlockTraining: autoDraw = False
141.4901 	EXP 	instructionImage_Training: image = 'images/speak.png'
141.4901 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
141.4901 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
141.4901 	EXP 	iti_Training: autoDraw = True
141.4901 	EXP 	iti_Training: autoDraw = False
141.4901 	EXP 	textStart_Training: autoDraw = True
141.4901 	EXP 	textStart_Training: autoDraw = False
141.4901 	EXP 	movieGesture_Training: autoDraw = True
141.8368 	EXP 	Sound audioStim_Training reached end of file
141.8534 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
142.9006 	EXP 	Sound audioStim_Training reached end of file
142.9036 	EXP 	Sound audioStim_Training reached end of file
144.5997 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
146.9146 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
146.9160 	EXP 	movieGesture_Training: autoDraw = False
146.9163 	EXP 	Sound audioGoCue_Training reached end of file
146.9327 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
146.9201 	EXP 	instructionImage_Training: autoDraw = True
146.9201 	EXP 	instructionImage_Training: autoDraw = False
146.9201 	EXP 	actionCue_Training: autoDraw = True
147.9369 	EXP 	Sound audioGoCue_Training stopped
150.3375 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'instructionType': 'gesture', 'instructionSymbol': 'images/hand.png', 'action': 'go', 'stimText': '"falling"', 'stimVideo': 'videos/falling_clip.mp4', 'stimAudio': 'audios/falling.wav', 'movement': 'arm', 'congruency': 'congruent', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
150.3540 	INFO 	Keyboard events cleared
150.3539 	EXP 	actionCue_Training: autoDraw = False
150.3539 	EXP 	iti_Training: autoDraw = False
150.3539 	EXP 	textStart_Training: autoDraw = False
150.3539 	EXP 	movieGesture_Training: autoDraw = False
150.3539 	EXP 	instructionImage_Training: autoDraw = False
150.3539 	EXP 	actionCue_Training: autoDraw = False
150.3539 	EXP 	textBlockTraining: autoDraw = True
668.1070 	DATA 	Mouse: Left button down, pos=(818,387)
668.1905 	DATA 	Mouse:  Left button up, pos=(818,382)
669.0901 	EXP 	Device response: <KeyPress from None: t=669.0753977999993, value=space, duration=None>
669.5722 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4
671.9725 	EXP 	audioStim_Training: sampleRate = 44100
671.9766 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
671.9801 	EXP 	audioGoCue_Training: sampleRate = 44100
671.9846 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
671.9879 	DATA 	Keypress: space
671.9882 	DATA 	Mouse: Left button down, pos=(926,393)
671.9883 	DATA 	Mouse:  Left button up, pos=(927,393)
671.9885 	DATA 	Keypress: space
671.9887 	DATA 	Mouse: Left button down, pos=(1202,735)
671.9888 	DATA 	Mouse:  Left button up, pos=(1202,735)
671.9908 	EXP 	Device response: <KeyPress from None: t=669.0753977999993, value=space, duration=0.08298150000155147>
671.9908 	EXP 	Device response: <KeyPress from None: t=670.8082273, value=space, duration=None>
671.9908 	EXP 	Device response: <KeyPress from None: t=670.8082273, value=space, duration=0.10482600000068487>
671.9933 	EXP 	textBlockTraining: autoDraw = False
671.9933 	EXP 	instructionImage_Training: image = 'images/hand.png'
671.9933 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
671.9933 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
671.9933 	EXP 	iti_Training: autoDraw = True
671.9933 	EXP 	iti_Training: autoDraw = False
671.9933 	EXP 	textStart_Training: autoDraw = True
672.0729 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4 started at 0.00 seconds
672.0902 	EXP 	textStart_Training: autoDraw = False
672.0902 	EXP 	movieGesture_Training: autoDraw = True
672.5733 	EXP 	Sound audioStim_Training reached end of file
672.5899 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
673.6346 	EXP 	Sound audioStim_Training reached end of file
673.6396 	EXP 	Sound audioStim_Training reached end of file
675.4883 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4
678.0286 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4
678.0301 	EXP 	movieGesture_Training: autoDraw = False
678.0301 	EXP 	instructionImage_Training: autoDraw = True
678.0302 	EXP 	Sound audioGoCue_Training reached end of file
678.0467 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
678.0395 	EXP 	instructionImage_Training: autoDraw = False
678.0395 	EXP 	actionCue_Training: autoDraw = True
679.0510 	EXP 	Sound audioGoCue_Training stopped
681.0730 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'instructionType': 'gesture', 'instructionSymbol': 'images/hand.png', 'action': 'go', 'stimText': '"me"', 'stimVideo': 'videos/me_clip.mp4', 'stimAudio': 'audios/me.wav', 'movement': 'hand_wrist', 'congruency': 'congruent', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
681.0894 	INFO 	Keyboard events cleared
681.0894 	EXP 	actionCue_Training: autoDraw = False
681.0894 	EXP 	iti_Training: autoDraw = False
681.0894 	EXP 	textStart_Training: autoDraw = False
681.0894 	EXP 	movieGesture_Training: autoDraw = False
681.0894 	EXP 	instructionImage_Training: autoDraw = False
681.0894 	EXP 	actionCue_Training: autoDraw = False
681.0894 	EXP 	textBlockTraining: autoDraw = True
681.6901 	EXP 	Device response: <KeyPress from None: t=681.6761698999999, value=space, duration=None>
682.0601 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
684.6048 	EXP 	audioStim_Training: sampleRate = 44100
684.6098 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
684.6132 	EXP 	audioGoCue_Training: sampleRate = 44100
684.6175 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
684.6208 	DATA 	Keypress: space
684.6235 	EXP 	Device response: <KeyPress from None: t=681.6761698999999, value=space, duration=0.09735639999962586>
684.6253 	EXP 	textBlockTraining: autoDraw = False
684.6253 	EXP 	instructionImage_Training: image = 'images/hand.png'
684.6253 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
684.6253 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
684.6253 	EXP 	iti_Training: autoDraw = True
684.6253 	EXP 	iti_Training: autoDraw = False
684.6253 	EXP 	textStart_Training: autoDraw = True
684.6771 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4 started at 0.00 seconds
684.6937 	EXP 	textStart_Training: autoDraw = False
684.6937 	EXP 	movieGesture_Training: autoDraw = True
685.1728 	EXP 	Sound audioStim_Training reached end of file
685.1894 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
686.2165 	EXP 	Sound audioStim_Training reached end of file
686.2232 	EXP 	Sound audioStim_Training reached end of file
688.1301 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
690.6154 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
690.6170 	EXP 	movieGesture_Training: autoDraw = False
690.6170 	EXP 	instructionImage_Training: autoDraw = True
690.6172 	EXP 	Sound audioGoCue_Training reached end of file
690.6337 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
690.6228 	EXP 	instructionImage_Training: autoDraw = False
690.6228 	EXP 	actionCue_Training: autoDraw = True
691.6369 	EXP 	Sound audioGoCue_Training stopped
693.6735 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'instructionType': 'speech_gesture', 'instructionSymbol': 'images/speak_gesture1.png', 'action': 'nogo', 'stimText': '"you"', 'stimVideo': 'videos/me_clip.mp4', 'stimAudio': 'audios/you.wav', 'movement': 'hand_wrist', 'congruency': 'incongruent', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
693.6900 	INFO 	Keyboard events cleared
693.6900 	EXP 	actionCue_Training: autoDraw = False
693.6900 	EXP 	iti_Training: autoDraw = False
693.6900 	EXP 	textStart_Training: autoDraw = False
693.6900 	EXP 	movieGesture_Training: autoDraw = False
693.6900 	EXP 	instructionImage_Training: autoDraw = False
693.6900 	EXP 	actionCue_Training: autoDraw = False
693.6900 	EXP 	textBlockTraining: autoDraw = True
694.3902 	EXP 	Device response: <KeyPress from None: t=694.3749306000009, value=space, duration=None>
694.8124 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
697.2873 	EXP 	audioStim_Training: sampleRate = 44100
697.2916 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
697.3039 	EXP 	audioGoCue_Training: sampleRate = 44100
697.3080 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
697.3105 	DATA 	Keypress: space
697.3135 	EXP 	Device response: <KeyPress from None: t=694.3749306000009, value=space, duration=0.1421569999984058>
697.3190 	EXP 	textBlockTraining: autoDraw = False
697.3190 	EXP 	instructionImage_Training: image = 'images/speak_gesture1.png'
697.3190 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: red, alpha=1.0>
697.3190 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: red, alpha=1.0>
697.3190 	EXP 	iti_Training: autoDraw = True
697.3190 	EXP 	iti_Training: autoDraw = False
697.3190 	EXP 	textStart_Training: autoDraw = True
697.3730 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4 started at 0.00 seconds
697.3926 	EXP 	textStart_Training: autoDraw = False
697.3926 	EXP 	movieGesture_Training: autoDraw = True
697.8736 	EXP 	Sound audioStim_Training reached end of file
697.8902 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
698.9379 	EXP 	Sound audioStim_Training reached end of file
698.9395 	EXP 	Sound audioStim_Training reached end of file
700.8100 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
703.4221 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\me_clip.mp4
703.4248 	EXP 	movieGesture_Training: autoDraw = False
703.4248 	EXP 	instructionImage_Training: autoDraw = True
703.4250 	EXP 	Sound audioGoCue_Training reached end of file
703.4415 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
703.4428 	EXP 	instructionImage_Training: autoDraw = False
703.4428 	EXP 	actionCue_Training: autoDraw = True
704.4600 	EXP 	Sound audioGoCue_Training stopped
706.3735 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'instructionType': 'speech_gesture', 'instructionSymbol': 'images/speak_gesture1.png', 'action': 'go', 'stimText': '"falling"', 'stimVideo': 'videos/rising_clip.mp4', 'stimAudio': 'audios/falling.wav', 'movement': 'arm', 'congruency': 'incongruent', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
706.3902 	INFO 	Keyboard events cleared
706.3902 	EXP 	actionCue_Training: autoDraw = False
706.3902 	EXP 	iti_Training: autoDraw = False
706.3902 	EXP 	textStart_Training: autoDraw = False
706.3902 	EXP 	movieGesture_Training: autoDraw = False
706.3902 	EXP 	instructionImage_Training: autoDraw = False
706.3902 	EXP 	actionCue_Training: autoDraw = False
706.3902 	EXP 	textBlockTraining: autoDraw = True
707.2401 	EXP 	Device response: <KeyPress from None: t=707.2299782000009, value=space, duration=None>
707.6321 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
710.0493 	EXP 	audioStim_Training: sampleRate = 44100
710.0534 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
710.0623 	EXP 	audioGoCue_Training: sampleRate = 44100
710.0663 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
710.0694 	DATA 	Keypress: space
710.0721 	EXP 	Device response: <KeyPress from None: t=707.2299782000009, value=space, duration=0.1350320000001375>
710.0747 	EXP 	textBlockTraining: autoDraw = False
710.0747 	EXP 	instructionImage_Training: image = 'images/speak_gesture1.png'
710.0747 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
710.0747 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
710.0747 	EXP 	iti_Training: autoDraw = True
710.0747 	EXP 	iti_Training: autoDraw = False
710.0747 	EXP 	textStart_Training: autoDraw = True
710.2270 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4 started at 0.00 seconds
710.2438 	EXP 	textStart_Training: autoDraw = False
710.2438 	EXP 	movieGesture_Training: autoDraw = True
710.7230 	EXP 	Sound audioStim_Training reached end of file
710.7396 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
711.7837 	EXP 	Sound audioStim_Training reached end of file
711.7896 	EXP 	Sound audioStim_Training reached end of file
713.3706 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
715.7410 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
715.7420 	EXP 	movieGesture_Training: autoDraw = False
715.7423 	EXP 	Sound audioGoCue_Training reached end of file
715.7586 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
715.7563 	EXP 	instructionImage_Training: autoDraw = True
715.7563 	EXP 	instructionImage_Training: autoDraw = False
715.7563 	EXP 	actionCue_Training: autoDraw = True
716.7700 	EXP 	Sound audioGoCue_Training stopped
719.2237 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'instructionType': 'speech_gesture', 'instructionSymbol': 'images/speak_gesture1.png', 'action': 'go', 'stimText': '"rising"', 'stimVideo': 'videos/rising_clip.mp4', 'stimAudio': 'audios/rising.wav', 'movement': 'arm', 'congruency': 'congruent', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
719.2401 	INFO 	Keyboard events cleared
719.2401 	EXP 	actionCue_Training: autoDraw = False
719.2401 	EXP 	iti_Training: autoDraw = False
719.2401 	EXP 	textStart_Training: autoDraw = False
719.2401 	EXP 	movieGesture_Training: autoDraw = False
719.2401 	EXP 	instructionImage_Training: autoDraw = False
719.2401 	EXP 	actionCue_Training: autoDraw = False
719.2401 	EXP 	textBlockTraining: autoDraw = True
720.5569 	EXP 	Device response: <KeyPress from None: t=720.5437784000005, value=space, duration=None>
720.9423 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
723.4529 	EXP 	audioStim_Training: sampleRate = 44100
723.4570 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
723.4658 	EXP 	audioGoCue_Training: sampleRate = 44100
723.4699 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
723.4729 	DATA 	Keypress: space
723.4757 	EXP 	Device response: <KeyPress from None: t=720.5437784000005, value=space, duration=0.13517299999875831>
723.4811 	EXP 	textBlockTraining: autoDraw = False
723.4811 	EXP 	instructionImage_Training: image = 'images/speak_gesture1.png'
723.4811 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
723.4811 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
723.4811 	EXP 	iti_Training: autoDraw = True
723.4811 	EXP 	iti_Training: autoDraw = False
723.4811 	EXP 	textStart_Training: autoDraw = True
723.5454 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4 started at 0.00 seconds
723.5638 	EXP 	textStart_Training: autoDraw = False
723.5638 	EXP 	movieGesture_Training: autoDraw = True
724.0398 	EXP 	Sound audioStim_Training reached end of file
724.0564 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
725.1065 	EXP 	Sound audioStim_Training reached end of file
725.1231 	EXP 	Sound audioStim_Training reached end of file
726.7690 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
729.2980 	INFO 	Movie stopped: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\rising_clip.mp4
729.3001 	EXP 	movieGesture_Training: autoDraw = False
729.3005 	EXP 	Sound audioGoCue_Training reached end of file
729.3167 	EXP 	Playing sound audioGoCue_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
729.3063 	EXP 	instructionImage_Training: autoDraw = True
729.3063 	EXP 	instructionImage_Training: autoDraw = False
729.3063 	EXP 	actionCue_Training: autoDraw = True
730.3227 	EXP 	Sound audioGoCue_Training stopped
732.5401 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'instructionType': 'speech', 'instructionSymbol': 'images/speak.png', 'action': 'go', 'stimText': '"falling"', 'stimVideo': 'videos/falling_clip.mp4', 'stimAudio': 'audios/falling.wav', 'movement': 'arm', 'congruency': 'congruent', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
732.5565 	INFO 	Keyboard events cleared
732.5565 	EXP 	actionCue_Training: autoDraw = False
732.5565 	EXP 	iti_Training: autoDraw = False
732.5565 	EXP 	textStart_Training: autoDraw = False
732.5565 	EXP 	movieGesture_Training: autoDraw = False
732.5565 	EXP 	instructionImage_Training: autoDraw = False
732.5565 	EXP 	actionCue_Training: autoDraw = False
732.5565 	EXP 	textBlockTraining: autoDraw = True
735.6733 	EXP 	Device response: <KeyPress from None: t=735.6634491000004, value=space, duration=None>
736.1820 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4
738.5851 	EXP 	audioStim_Training: sampleRate = 44100
738.5893 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
738.5939 	EXP 	audioGoCue_Training: sampleRate = 44100
738.5984 	INFO 	Resampled audio from 44100Hz to 48000Hz using method 'default'.
738.6022 	DATA 	Keypress: space
738.6042 	EXP 	Device response: <KeyPress from None: t=735.6634491000004, value=space, duration=0.11317690000032599>
738.6091 	EXP 	textBlockTraining: autoDraw = False
738.6091 	EXP 	instructionImage_Training: image = 'images/speak.png'
738.6091 	EXP 	actionCue_Training: fillColor = <psychopy.colors.Color: green, alpha=1.0>
738.6091 	EXP 	actionCue_Training: borderColor = <psychopy.colors.Color: green, alpha=1.0>
738.6091 	EXP 	iti_Training: autoDraw = True
738.6091 	EXP 	iti_Training: autoDraw = False
738.6091 	EXP 	textStart_Training: autoDraw = True
738.6603 	INFO 	Movie playback C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4 started at 0.00 seconds
738.6753 	EXP 	textStart_Training: autoDraw = False
738.6753 	EXP 	movieGesture_Training: autoDraw = True
739.1566 	EXP 	Sound audioStim_Training reached end of file
739.1732 	EXP 	Playing sound audioStim_Training on speaker SAMSUNG (NVIDIA High Definition Audio)
740.2180 	EXP 	Sound audioStim_Training reached end of file
740.2232 	EXP 	Sound audioStim_Training reached end of file
742.1221 	INFO 	Opening movie file: C:\Github\cospeech-gesture\CoSpeech_congruency\videos\falling_clip.mp4
