thisN,thisTrialN,thisRepN,instructionType,instructionSymbol,action,stimText,stimAudio,stimVideo,movement,keyBlockResponse.keys,keyBlockResponse.rt,keyBlockResponse.duration,trainingTrials_block.thisRepN,trainingTrials_block.thisTrialN,trainingTrials_block.thisN,trainingTrials_block.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,halfTimeLoop.thisRepN,halfTimeLoop.thisTrialN,halfTimeLoop.thisN,halfTimeLoop.thisIndex,thisRow.t,notes,welcomeScreen.started,textWelcome.started,keyWelcome.started,welcomeScreen.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,explanationScreen.started,textExplanation.started,keyExplanationResponse.started,explanationScreen.stopped,keyExplanationResponse.keys,keyExplanationResponse.rt,keyExplanationResponse.duration,expInstructSpeak.started,textInstructSpeak.started,imageSpeak.started,textInstructSpeak_continue.started,keyInstructSpeak_continue.started,expInstructSpeak.stopped,keyInstructSpeak_continue.keys,keyInstructSpeak_continue.rt,keyInstructSpeak_continue.duration,expInstructHand.started,textInstructHand.started,keyInstructHand_continue.started,textInstructHand_continue.started,imageInstructHand.started,expInstructHand.stopped,keyInstructHand_continue.keys,keyInstructHand_continue.rt,keyInstructHand_continue.duration,expInstructBoth.started,textInstructBoth.started,imageInstructBoth.started,keyresponseInstructBoth.started,textInstructBoth_continue.started,expInstructBoth.stopped,keyresponseInstructBoth.keys,keyresponseInstructBoth.rt,keyresponseInstructBoth.duration,blockTrials.started,textBlockOne.started,keyBlockResponse.started,blockTrials.stopped,blockLoop.keyBlockResponse.keys,blockLoop.keyBlockResponse.rt,blockLoop.keyBlockResponse.duration,image_aspect,trials.started,iti.started,iti.stopped,trialStart.started,trialStart.stopped,movieGesture.started,soundStimulus.started,soundStimulus.stopped,movieGesture.stopped,instructionImage.started,instructionImage.stopped,actionCue.started,audioGoCue.started,audioGoCue.stopped,actionCue.stopped,trials.stopped,halfTime.started,textHalfTime.started,halfTime.stopped,goodbyeScreen.started,textGoodbye.started,goodbyeScreen.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
32,32,0,speech_gesture,images/speak_gesture.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,32,32,32,,,,,,,,,592.2292127999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,592.2240258000002,592.2292127999999,593.9961191000002,593.9961191000002,594.9959407000001,594.9959407000001,595.4954939666666,597.4960756999999,598.0856746,598.0856746,600.4955688999999,600.4955688999999,600.4960180666665,601.4958236000002,603.2189352,602.9820103000002,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
33,33,0,speech,images/speak.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,155.21646820000024,None,,,,,0,0,0,0,0,33,33,33,,,,,,,,,603.2189352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,603.2175987,603.2189352,604.9960541,604.9960541,605.9958038999998,605.9958038999998,606.4955522666667,608.2960714000001,609.0917746,609.0917746,611.4960664999999,611.4960664999999,611.4962190666668,612.4960621,614.2393665,613.9795414999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
34,34,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,34,34,34,,,,,,,,,614.2393665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,614.2382686000001,614.2393665,615.9955786999999,615.9955786999999,616.9958569999999,616.9958569999999,617.4956303666665,619.4960558000002,620.0750017999999,620.0750017999999,622.4961920999999,622.4961920999999,622.4956556666668,623.4961315,625.2393252000002,624.9831767000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
35,35,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,35,35,35,,,,,,,,,625.2393252000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,625.2363902000002,625.2393252000002,626.9963302000001,626.9963302000001,627.9964662000002,627.9964662000002,628.4957007666665,629.8456676999999,631.1000174999999,631.1000174999999,633.4956698000001,633.4956698000001,633.4961740666665,634.4962995999999,636.2153902999999,635.9796855999998,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
36,36,0,speech,images/speak.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,36,36,36,,,,,,,,,636.2153902999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,636.2141620000002,636.2153902999999,637.9963318999999,637.9963318999999,638.9959061999998,638.9959061999998,639.4957153666667,641.1795416,642.0888421999998,642.0888421999998,644.4963140999998,644.4963140999998,644.4961967666666,645.4962043999999,647.245363,646.9798827,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
37,37,0,speech_gesture,images/speak_gesture.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,155.21646820000024,None,,,,,0,0,0,0,0,37,37,37,,,,,,,,,647.245363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,647.2423824000002,647.245363,648.9962366999998,648.9962366999998,649.9959846000002,649.9959846000002,650.4957525666666,652.2957698999999,653.0842249000002,653.0842249000002,655.4962679,655.4962679,655.4964039666668,656.5125398999999,658.2539434999999,657.9822353,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
38,38,0,speech,images/speak.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,38,38,38,,,,,,,,,658.2539434999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,658.2509150000001,658.2539434999999,659.9963115,659.9963115,660.9966172,660.9966172,661.4958359666668,662.9798119000002,664.0807362,664.0807362,666.4963793000002,666.4963793000002,666.4963867666668,667.4959982999999,669.2339483999999,668.9797896,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
39,39,0,speech_gesture,images/speak_gesture.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,39,39,39,,,,,,,,,669.2339483999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,669.2326604,669.2339483999999,670.9958873999999,670.9958873999999,671.9961066999999,671.9961066999999,672.4958969666666,674.1798443000002,675.0959214,675.0959214,677.4959076,677.4959076,677.4964453666669,678.4958584999999,680.2114634,679.9792938,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
40,40,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,40,40,40,,,,,,,,,680.2114634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,680.2100965,680.2114634,681.9964282999999,681.9964282999999,682.9961853,682.9961853,683.4965312666666,685.4982381,686.1090367000002,686.1090367000002,688.4959331,688.4959331,688.4959923666668,689.4970788999999,691.2187481000001,690.9800245000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
41,41,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,41,41,41,,,,,,,,,691.2187481000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,691.2176518000001,691.2187481000001,692.9960096,692.9960096,693.9961979999998,693.9961979999998,694.4960389666669,695.8459738000001,697.0812369,697.0812369,699.4964491999999,699.4964491999999,699.4960217666669,700.4966662000002,702.2210027000001,701.9826686000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
42,42,0,speech,images/speak.png,go,"OK,audios/OK.wav,videos/ok_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,42,42,42,,,,,,,,,702.2210027000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,702.2199037,702.2210027000001,703.9966718999999,703.9966718999999,704.9962209999999,704.9962209999999,705.4960376666666,706.7127135000001,708.0985817000001,708.0985817000001,710.4960463000002,710.4960463000002,710.4966659666668,711.4964776000002,713.2442286999999,712.9800322000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
43,43,0,gesture,images/hand.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,43,43,43,,,,,,,,,713.2442286999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,713.2431105999999,713.2442286999999,714.9961410999999,714.9961410999999,715.9964238000002,715.9964238000002,716.4961150666666,717.9795865000001,719.1027984000002,719.1027984000002,721.4968669999998,721.4968669999998,721.4965897666668,722.4966282999999,724.2444464,723.9801947000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
44,44,0,gesture,images/hand.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,155.21646820000024,None,,,,,0,0,0,0,0,44,44,44,,,,,,,,,724.2444464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,724.2432666,724.2444464,725.9966484000001,725.9966484000001,726.9969773000003,726.9969773000003,727.4967254666665,729.2966191,730.0880617000003,730.0880617000003,732.4966374999999,732.4966374999999,732.4966612666665,733.4968030999999,735.2500553,734.9827473,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
45,45,0,gesture,images/hand.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,45,45,45,,,,,,,,,735.2500553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,735.2489446,735.2500553,736.9968468000002,736.9968468000002,737.9964104999999,737.9964104999999,738.4964915666667,739.8464268000002,741.1055056,741.1055056,743.4962725,743.4962725,743.4968860666665,744.4967459999998,746.2163985000002,745.9796901,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
46,46,0,gesture,images/hand.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,46,46,46,,,,,,,,,746.2163985000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,746.2152466000002,746.2163985000002,747.9962519999999,747.9962519999999,748.9964877000002,748.9964877000002,749.4962680666665,751.3302791000001,752.0794409,752.0794409,754.4967480999999,754.4967480999999,754.4968783666666,755.4988942999998,757.2589311000002,756.9827378,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
47,47,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,47,47,47,,,,,,,,,757.2589311000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,757.2551409000002,757.2589311000002,758.9969265,758.9969265,759.9970911999999,759.9970911999999,760.4963037666669,762.1968000000002,763.0872946,763.0872946,765.4967812,765.4967812,765.4968146666668,766.4963391000001,768.2357044,767.9827301999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
48,48,0,gesture,images/hand.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,155.21646820000024,None,,,,,0,0,0,0,0,48,48,48,,,,,,,,,768.2357044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,768.2346062000001,768.2357044,769.9968053000002,769.9968053000002,770.9966049999998,770.9966049999998,771.4968229666667,773.230172,774.0985234999998,774.0985234999998,776.4968236,776.4968236,776.4968503666666,777.4964897,779.2545991000002,778.9802986,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
49,49,0,speech_gesture,images/speak_gesture.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,49,49,49,,,,,,,,,779.2545991000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,779.2515346999999,779.2545991000002,780.9965566000001,780.9965566000001,781.9966512000001,781.9966512000001,782.4969877666665,784.0797763,785.0872662000002,785.0872662000002,787.4970434000002,787.4970434000002,787.4969633666667,788.4976019000001,790.2215434,789.9800761000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
50,50,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,50,50,50,,,,,,,,,790.2215434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,790.2185540999999,790.2215434,791.997132,791.997132,792.9969593000001,792.9969593000001,793.4964605666667,795.1965986,796.1007003,796.1007003,798.4968015,798.4968015,798.4970168666666,799.4971878000001,801.2256831,800.9829672000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
51,51,0,speech,images/speak.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,51,51,51,,,,,,,,,801.2256831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,801.2245179000001,801.2256831,802.9964897999998,802.9964897999998,803.9967384000001,803.9967384000001,804.4969994666665,806.0798743999999,807.0946537,807.0946537,809.4970566000002,809.4970566000002,809.4965678666665,810.4984396,812.2330784000001,811.9806259000002,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
52,52,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,52,52,52,,,,,,,,,812.2330784000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,812.2319594,812.2330784000001,813.9972088999998,813.9972088999998,814.9968511000002,814.9968511000002,815.4971391666666,816.8470747000001,818.0815520000001,818.0815520000001,820.4966247000002,820.4966247000002,820.4970878666666,821.4975494,823.2700247000002,822.9800834000002,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
53,53,0,gesture,images/hand.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,53,53,53,,,,,,,,,823.2700247000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,823.2676239000002,823.2700247000002,824.9971140000002,824.9971140000002,825.9969044999998,825.9969044999998,826.4966701666665,827.8638698999998,829.1075464999999,829.1075464999999,831.4974310000002,831.4974310000002,831.4971351666666,832.4966847000001,834.2263335000002,833.9828707000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
54,54,0,gesture_no,images/hand.png,nogo,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,54,54,54,,,,,,,,,834.2263335000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,834.2252165999998,834.2263335000002,835.9971961000001,835.9971961000001,836.9969240999999,836.9969240999999,837.4967010666667,839.4991101,840.0745400999999,840.0745400999999,842.4967867,842.4967867,842.4971928666666,843.497253,845.2309596,844.9806588000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
55,55,0,gesture,images/hand.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,55,55,55,,,,,,,,,845.2309596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,845.2282128000002,845.2309596,846.997343,846.997343,847.9975918999999,847.9975918999999,848.4968891666665,850.0800754000002,851.0991936,851.0991936,853.4972596000002,853.4972596000002,853.4972567666666,854.4966780999998,856.2290091,855.9832332999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
56,56,0,gesture_no,images/hand.png,nogo,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,56,56,56,,,,,,,,,856.2290091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,856.2266276,856.2290091,857.9968159,857.9968159,858.9977583,858.9977583,859.4973589666668,860.9802003,862.1155125999999,862.1155125999999,864.4973832000001,864.4973832000001,864.4973027666667,865.4982338,867.2323408000002,866.9832101000002,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
57,57,0,gesture,images/hand.png,go,"OK",audios/OK.wav,videos/ok_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,57,57,57,,,,,,,,,867.2323408000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,867.2310284,867.2323408000002,868.9973195000002,868.9973195000002,869.9970767999998,869.9970767999998,870.4973780666667,871.7136814999999,873.0952060999998,873.0952060999998,875.4973389000002,875.4973389000002,875.4972808666669,876.4975567000001,878.2374356,877.9804432000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
0,0,0,speech,images/speak.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,58,58,58,,,,,0,0,0,0,889.1178464999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,878.2362948,878.2374356,879.9973706999999,879.9973706999999,880.9971792000001,880.9971792000001,881.4969141666668,882.9802202000001,884.0843322999999,884.0843322999999,886.4975766000002,886.4975766000002,886.4973845666666,887.4970555999998,889.1178464999998,888.9834185,889.1159158,889.1178464999998,918.9977695000002,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
58,58,0,speech,images/speak.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
59,59,0,gesture,images/hand.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,59,59,59,,,,,,,,,919.1347747999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,919.1336449999999,919.1347747999998,920.9977144999998,920.9977144999998,921.9980022,921.9980022,922.4970861666668,924.5002734999998,925.0935049999998,925.0935049999998,927.4976148000001,927.4976148000001,927.4976370666666,928.4974495000001,930.2470290000001,929.9833988,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
60,60,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,60,60,60,,,,,,,,,930.2470290000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,930.2454302000001,930.2470290000001,931.9977613000001,931.9977613000001,932.9973413000002,932.9973413000002,933.4976888666667,934.8477231000002,936.0993558,936.0993558,938.497652,938.497652,938.4976590666668,939.4978673999999,941.2286383000001,940.9806838,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
61,61,0,gesture,images/hand.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,61,61,61,,,,,,,,,941.2286383000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,941.2274791,941.2286383000001,942.9976929,942.9976929,943.9980108,943.9980108,944.4972266666666,945.8644474000002,947.1006498000002,947.1006498000002,949.4972265000001,949.4972265000001,949.4976509666665,950.4991780999999,952.2141212000001,951.9806167000002,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
62,62,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,155.21646820000024,None,,,,,0,0,0,0,0,62,62,62,,,,,,,,,952.2141212000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,952.2129678000001,952.2141212000001,953.9979428000001,953.9979428000001,954.9981137999998,954.9981137999998,955.4972892666667,957.1978660999998,958.0932833000002,958.0932833000002,960.4977773999999,960.4977773999999,960.4974836666668,961.5014688000001,963.2398896,962.9838543000001,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
63,63,0,gesture_no,images/hand.png,nogo,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,155.21646820000024,None,,,,,0,0,0,0,0,63,63,63,,,,,,,,,963.2398896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,963.2388005000003,963.2398896,964.9972785999998,964.9972785999998,965.9975306000001,965.9975306000001,966.4973214666668,968.2973158,969.1025869999999,969.1025869999999,971.4978472000003,971.4978472000003,971.4974469666665,972.4993508000002,974.2291823999999,973.9812858,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
64,64,0,speech,images/speak.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,155.21646820000024,None,,,,,0,0,0,0,0,64,64,64,,,,,,,,,974.2291823999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,974.2280673999999,974.2291823999999,975.9978529999998,975.9978529999998,976.9976565999996,976.9976565999996,977.4973790666666,979.3307541000004,980.0830248000002,980.0830248000002,982.4979063999999,982.4979063999999,982.4979165666666,983.4984654,985.2308726000001,984.9813328999999,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
